procedure_code,procedure_name,english_name,category,min_cost_thb,max_cost_thb,region,facility_tier,source
LAB-889,การตรวจวัดโปรตีนบ่งชี้การอักเสบ CRP,C-Reactive Protein (CRP),Laboratory,400,1100,Bangkok,private,AI-Enriched-2026
LAB-890,การตรวจเอนไซม์อะไมเลสในเลือด,Serum Amylase,Laboratory,300,750,National,private,AI-Enriched-2026
LAB-891,การตรวจเอนไซม์ไลเปสในเลือด,Serum Lipase,Laboratory,400,900,Bangkok,private,AI-Enriched-2026
LAB-892,การตรวจระดับวิตามินดีในเลือด,Vitamin D (25-OH),Laboratory,1500,3500,Bangkok,private,AI-Enriched-2026
LAB-893,การตรวจระดับวิตามินบี 12 ในเลือด,Vitamin B12 Level,Laboratory,800,2200,Bangkok,private,AI-Enriched-2026
LAB-894,การตรวจระดับเหล็กในเลือด,Iron Study (Serum Iron/TIBC),Laboratory,600,1600,National,private,AI-Enriched-2026
LAB-895,การตรวจวัดระดับเฟอร์ริติน (เหล็กสะสม),Ferritin (Serum),Laboratory,500,1400,Bangkok,private,AI-Enriched-2026
LAB-896,การตรวจระดับกรดโฟลิกในเลือด,Folic Acid (Serum),Laboratory,800,2000,National,private,AI-Enriched-2026
LAB-897,การตรวจการตั้งครรภ์จากปัสสาวะ,Urine Pregnancy Test,Laboratory,150,450,National,private,AI-Enriched-2026
LAB-898,การตรวจอุจจาระหาเชื้อและไข่พยาธิ,Stool Examination (Routine/Parasite),Laboratory,200,550,National,private,AI-Enriched-2026
LAB-899,การตรวจหาเลือดแฝงในอุจจาระ,Stool Occult Blood,Laboratory,200,600,Bangkok,private,AI-Enriched-2026
IMG-800,การตรวจเอกซเรย์ทรวงอก,Chest X-ray,Diagnostic Imaging,200,500,National,public,AI-Enriched-2026
IMG-801,การตรวจเอกซเรย์ทรวงอก (โรงพยาบาลเอกชน),Chest X-ray (Private Hospital),Diagnostic Imaging,800,1800,Bangkok,private,AI-Enriched-2026
IMG-802,การตรวจอัลตราซาวนด์ช่องท้องส่วนบน,Ultrasound Upper Abdomen,Diagnostic Imaging,800,1500,National,public,AI-Enriched-2026
IMG-803,การตรวจอัลตราซาวนด์ช่องท้องส่วนบน (กรุงเทพฯ),Ultrasound Upper Abdomen (Bangkok),Diagnostic Imaging,2500,4500,Bangkok,private,AI-Enriched-2026
IMG-804,การตรวจคอมพิวเตอร์สมองไม่ฉีดสารทึบแสง,CT Brain Without Contrast,Diagnostic Imaging,2500,4500,National,public,AI-Enriched-2026
IMG-805,การตรวจคอมพิวเตอร์สมองไม่ฉีดสารทึบแสง (เอกชน),CT Brain Without Contrast (Private),Diagnostic Imaging,7000,12000,Bangkok,private,AI-Enriched-2026
IMG-806,การตรวจคลื่นแม่เหล็กไฟฟ้ากระดูกสันหลังทั้งหมด,MRI Whole Spine,Diagnostic Imaging,18000,35000,National,private,AI-Enriched-2026
IMG-807,การตรวจแมมโมแกรมระบบดิจิทัลและอัลตราซาวนด์เต้านม,Digital Mammography and Breast Ultrasound,Diagnostic Imaging,3500,6500,Bangkok,private,AI-Enriched-2026
IMG-808,การตรวจเอกซเรย์ระบบทางเดินปัสสาวะ,X-ray KUB,Diagnostic Imaging,300,600,National,public,AI-Enriched-2026
IMG-809,การตรวจคอมพิวเตอร์ช่องท้องทั้งหมดฉีดสารทึบแสง,CT Whole Abdomen With Contrast,Diagnostic Imaging,12000,22000,Bangkok,private,AI-Enriched-2026
IMG-810,การตรวจอัลตราซาวนด์เต้านม,Ultrasound Breast,Diagnostic Imaging,800,1800,National,public,AI-Enriched-2026
IMG-811,การตรวจคลื่นแม่เหล็กไฟฟ้าสมอง,MRI Brain,Diagnostic Imaging,8000,14000,National,public,AI-Enriched-2026
IMG-812,การตรวจเอกซเรย์ไซนัส,X-ray Paranasal Sinuses,Diagnostic Imaging,400,900,National,public,AI-Enriched-2026
IMG-813,การตรวจอัลตราซาวนด์อุ้งเชิงกรานสตรี,Ultrasound Pelvis (Female),Diagnostic Imaging,1500,3500,Bangkok,private,AI-Enriched-2026
IMG-814,การตรวจคอมพิวเตอร์ปอดความละเอียดสูง,High Resolution CT Chest (HRCT),Diagnostic Imaging,4000,7500,National,public,AI-Enriched-2026
IMG-815,การตรวจคลื่นแม่เหล็กไฟฟ้าข้อเข่า,MRI Knee Joint,Diagnostic Imaging,10000,18000,Bangkok,private,AI-Enriched-2026
IMG-816,การตรวจเอกซเรย์ฟันรอบปาก,Panoramic Dental X-ray,Diagnostic Imaging,600,1200,National,public,AI-Enriched-2026
IMG-817,การตรวจอัลตราซาวนด์หลอดเลือดคอ,Carotid Doppler Ultrasound,Diagnostic Imaging,3000,5500,Bangkok,private,AI-Enriched-2026
IMG-818,การตรวจระดับหินปูนในหลอดเลือดหัวใจ,CT Coronary Calcium Scoring,Diagnostic Imaging,2500,5000,National,private,AI-Enriched-2026
IMG-819,การตรวจคลื่นแม่เหล็กไฟฟ้าช่องท้องส่วนล่าง,MRI Lower Abdomen,Diagnostic Imaging,9000,16000,National,public,AI-Enriched-2026
IMG-820,การตรวจเอกซเรย์กะโหลกศีรษะ,X-ray Skull,Diagnostic Imaging,350,750,National,public,AI-Enriched-2026
IMG-821,การตรวจอัลตราซาวนด์ต่อมไทรอยด์,Ultrasound Thyroid,Diagnostic Imaging,2000,4000,Bangkok,private,AI-Enriched-2026
IMG-822,การตรวจคอมพิวเตอร์กระดูกสันหลังส่วนคอ,CT Cervical Spine,Diagnostic Imaging,3500,6000,National,public,AI-Enriched-2026
IMG-823,การตรวจคลื่นแม่เหล็กไฟฟ้าข้อไหล่,MRI Shoulder,Diagnostic Imaging,12000,20000,Bangkok,private,AI-Enriched-2026
IMG-824,การตรวจความหนาแน่นกระดูก,Bone Densitometry (DXA),Diagnostic Imaging,1500,3000,National,public,AI-Enriched-2026
IMG-825,การตรวจคอมพิวเตอร์หลอดเลือดสมอง,CT Angiography Brain,Diagnostic Imaging,10000,18000,Bangkok,private,AI-Enriched-2026
IMG-826,การตรวจอัลตราซาวนด์ถุงอัณฑะ,Ultrasound Scrotum,Diagnostic Imaging,1000,2200,National,public,AI-Enriched-2026
IMG-827,การตรวจเอกซเรย์กระดูกสันหลังส่วนเอว,X-ray Lumbar Spine,Diagnostic Imaging,500,1200,National,public,AI-Enriched-2026
IMG-828,การตรวจคลื่นแม่เหล็กไฟฟ้าท่อน้ำดีและตับอ่อน,MRCP (Biliary Tree Imaging),Diagnostic Imaging,12000,25000,Bangkok,private,AI-Enriched-2026
IMG-829,การตรวจคอมพิวเตอร์ใบหน้า,CT Facial Bone,Diagnostic Imaging,4000,7000,National,public,AI-Enriched-2026
IMG-830,การตรวจอัลตราซาวนด์ระบบปัสสาวะ,Ultrasound KUB,Diagnostic Imaging,2200,4200,Bangkok,private,AI-Enriched-2026
IMG-831,การตรวจคลื่นแม่เหล็กไฟฟ้าต่อมใต้สมอง,MRI Pituitary Gland,Diagnostic Imaging,9000,15000,National,public,AI-Enriched-2026
IMG-832,การตรวจคอมพิวเตอร์ระยางค์ล่าง,CT Lower Extremity,Diagnostic Imaging,6000,11000,Bangkok,private,AI-Enriched-2026
IMG-833,การตรวจเอกซเรย์มือและข้อมือ,X-ray Hand and Wrist,Diagnostic Imaging,300,700,National,public,AI-Enriched-2026
IMG-834,การตรวจหัวใจด้วยคลื่นเสียงความถี่สูง,Echocardiography,Diagnostic Imaging,3000,6500,Bangkok,private,AI-Enriched-2026
IMG-835,การตรวจคอมพิวเตอร์อุ้งเชิงกราน,CT Pelvis,Diagnostic Imaging,4500,8500,National,public,AI-Enriched-2026
IMG-836,การตรวจคลื่นแม่เหล็กไฟฟ้าข้อเท้า,MRI Ankle Joint,Diagnostic Imaging,11000,19000,Bangkok,private,AI-Enriched-2026
IMG-837,การตรวจเอกซเรย์กระดูกสันหลังส่วนคอ,X-ray Cervical Spine,Diagnostic Imaging,450,1000,National,public,AI-Enriched-2026
IMG-838,การตรวจอัลตราซาวนด์เนื้อเยื่ออ่อน,Ultrasound Soft Tissue,Diagnostic Imaging,1500,3000,Bangkok,private,AI-Enriched-2026
IMG-839,การตรวจคอมพิวเตอร์กระดูกสันหลังส่วนอก,CT Thoracic Spine,Diagnostic Imaging,4000,7000,National,public,AI-Enriched-2026
IMG-840,การตรวจคลื่นแม่เหล็กไฟฟ้าโครงข่ายประสาทแขน,MRI Brachial Plexus,Diagnostic Imaging,15000,28000,Bangkok,private,AI-Enriched-2026
IMG-841,การตรวจเอกซเรย์กระดูกเชิงกราน,X-ray Pelvis,Diagnostic Imaging,400,900,National,public,AI-Enriched-2026
IMG-842,การตรวจอัลตราซาวนด์หลอดเลือดดำที่ขา,Doppler Ultrasound Venous Leg,Diagnostic Imaging,3500,7000,Bangkok,private,AI-Enriched-2026
IMG-843,การตรวจคอมพิวเตอร์ลำคอฉีดสารทึบแสง,CT Neck with Contrast,Diagnostic Imaging,5500,9500,National,public,AI-Enriched-2026
IMG-844,การตรวจคลื่นแม่เหล็กไฟฟ้าข้อสะโพก,MRI Hip Joint,Diagnostic Imaging,12000,21000,Bangkok,private,AI-Enriched-2026
IMG-845,การตรวจเอกซเรย์ข้อไหล่,X-ray Shoulder,Diagnostic Imaging,350,800,National,public,AI-Enriched-2026
IMG-846,การตรวจอัลตราซาวนด์ต่อมลูกหมากผ่านทวารหนัก,Transrectal Ultrasound Prostate,Diagnostic Imaging,3000,6000,Bangkok,private,AI-Enriched-2026
IMG-847,การตรวจคอมพิวเตอร์ระยางค์บน,CT Upper Extremity,Diagnostic Imaging,3800,7200,National,public,AI-Enriched-2026
IMG-848,การตรวจคลื่นแม่เหล็กไฟฟ้าบริเวณประจันอก,MRI Mediastinum,Diagnostic Imaging,14000,26000,Bangkok,private,AI-Enriched-2026
IMG-849,การตรวจเอกซเรย์ข้อเข่าขณะยืน,X-ray Knee Weight Bearing,Diagnostic Imaging,400,900,National,public,AI-Enriched-2026
END-512,การส่องกล้องตรวจกระเพาะอาหารและหลอดอาหาร (วินิจฉัย),Esophagogastroduodenoscopy (Diagnostic EGD),Therapeutic,2500,5500,National,public,AI-Enriched-2026
END-513,การส่องกล้องตรวจกระเพาะอาหารและหลอดอาหาร (เอกชน),Diagnostic EGD (Private),Therapeutic,18000,35000,Bangkok,private,AI-Enriched-2026
